Red Player wins: 110 | Yellow Player Wins: 627 | Round Count: 737
Red Player wins: 111 | Yellow Player Wins: 627 | Round Count: 738
Red Player wins: 111 | Yellow Player Wins: 628 | Round Count: 739
Red Player wins: 112 | Yellow Player Wins: 628 | Round Count: 740
Red Player wins: 112 | Yellow Player Wins: 629 | Round Count: 741
Red Player wins: 112 | Yellow Player Wins: 630 | Round Count: 742
Red Player wins: 112 | Yellow Player Wins: 631 | Round Count: 743
Red Player wins: 112 | Yellow Player Wins: 632 | Round Count: 744
Red Player wins: 112 | Yellow Player Wins: 633 | Round Count: 745
Red Player wins: 112 | Yellow Player Wins: 634 | Round Count: 746
Red Player wins: 112 | Yellow Player Wins: 635 | Round Count: 747
Red Player wins: 112 | Yellow Player Wins: 636 | Round Count: 748
Red Player wins: 112 | Yellow Player Wins: 637 | Round Count: 749
Red Player wins: 112 | Yellow Player Wins: 638 | Round Count: 750
Red Player wins: 112 | Yellow Player Wins: 639 | Round Count: 751
Red Player wins: 113 | Yellow Player Wins: 639 | Round Count: 752
Red Player wins: 113 | Yellow Player Wins: 640 | Round Count: 753
Red Player wins: 113 | Yellow Player Wins: 641 | Round Count: 754
Red Player wins: 114 | Yellow Player Wins: 641 | Round Count: 755
Red Player wins: 114 | Yellow Player Wins: 642 | Round Count: 756
Red Player wins: 114 | Yellow Player Wins: 643 | Round Count: 757
Red Player wins: 115 | Yellow Player Wins: 643 | Round Count: 758
Red Player wins: 115 | Yellow Player Wins: 644 | Round Count: 759
Red Player wins: 116 | Yellow Player Wins: 644 | Round Count: 760
Red Player wins: 116 | Yellow Player Wins: 645 | Round Count: 761
Red Player wins: 116 | Yellow Player Wins: 646 | Round Count: 762
Red Player wins: 116 | Yellow Player Wins: 647 | Round Count: 763
Red Player wins: 116 | Yellow Player Wins: 648 | Round Count: 764
Red Player wins: 116 | Yellow Player Wins: 649 | Round Count: 765
Red Player wins: 117 | Yellow Player Wins: 649 | Round Count: 766
Red Player wins: 118 | Yellow Player Wins: 649 | Round Count: 767
Red Player wins: 119 | Yellow Player Wins: 649 | Round Count: 768
Red Player wins: 119 | Yellow Player Wins: 650 | Round Count: 769
Red Player wins: 119 | Yellow Player Wins: 651 | Round Count: 770
Red Player wins: 119 | Yellow Player Wins: 652 | Round Count: 771
Red Player wins: 120 | Yellow Player Wins: 652 | Round Count: 772
Red Player wins: 121 | Yellow Player Wins: 652 | Round Count: 773
Red Player wins: 121 | Yellow Player Wins: 653 | Round Count: 774
Red Player wins: 121 | Yellow Player Wins: 654 | Round Count: 775
Red Player wins: 121 | Yellow Player Wins: 655 | Round Count: 776
Red Player wins: 121 | Yellow Player Wins: 656 | Round Count: 777
Red Player wins: 121 | Yellow Player Wins: 657 | Round Count: 778
Red Player wins: 121 | Yellow Player Wins: 658 | Round Count: 779
Red Player wins: 121 | Yellow Player Wins: 659 | Round Count: 780
Red Player wins: 121 | Yellow Player Wins: 660 | Round Count: 781
Red Player wins: 121 | Yellow Player Wins: 661 | Round Count: 782
Red Player wins: 121 | Yellow Player Wins: 662 | Round Count: 783
Red Player wins: 122 | Yellow Player Wins: 662 | Round Count: 784
Red Player wins: 123 | Yellow Player Wins: 662 | Round Count: 785
Red Player wins: 123 | Yellow Player Wins: 663 | Round Count: 786
Red Player wins: 123 | Yellow Player Wins: 664 | Round Count: 787
Red Player wins: 123 | Yellow Player Wins: 665 | Round Count: 788
Red Player wins: 123 | Yellow Player Wins: 666 | Round Count: 789
Red Player wins: 123 | Yellow Player Wins: 667 | Round Count: 790
Red Player wins: 123 | Yellow Player Wins: 668 | Round Count: 791
Red Player wins: 123 | Yellow Player Wins: 669 | Round Count: 792
Red Player wins: 123 | Yellow Player Wins: 670 | Round Count: 793
Red Player wins: 123 | Yellow Player Wins: 671 | Round Count: 794
Red Player wins: 123 | Yellow Player Wins: 672 | Round Count: 795
Red Player wins: 124 | Yellow Player Wins: 672 | Round Count: 796
Red Player wins: 124 | Yellow Player Wins: 673 | Round Count: 797
Red Player wins: 124 | Yellow Player Wins: 674 | Round Count: 798
Red Player wins: 124 | Yellow Player Wins: 675 | Round Count: 799
Red Player wins: 124 | Yellow Player Wins: 676 | Round Count: 800
Red Player wins: 124 | Yellow Player Wins: 677 | Round Count: 801
Red Player wins: 124 | Yellow Player Wins: 678 | Round Count: 802
Red Player wins: 124 | Yellow Player Wins: 679 | Round Count: 803
Red Player wins: 124 | Yellow Player Wins: 680 | Round Count: 804
Red Player wins: 125 | Yellow Player Wins: 680 | Round Count: 805
Red Player wins: 125 | Yellow Player Wins: 681 | Round Count: 806
Red Player wins: 125 | Yellow Player Wins: 682 | Round Count: 807
Red Player wins: 126 | Yellow Player Wins: 682 | Round Count: 808
Red Player wins: 126 | Yellow Player Wins: 683 | Round Count: 809
Red Player wins: 126 | Yellow Player Wins: 684 | Round Count: 810
Red Player wins: 126 | Yellow Player Wins: 685 | Round Count: 811
Red Player wins: 126 | Yellow Player Wins: 686 | Round Count: 812
Red Player wins: 126 | Yellow Player Wins: 687 | Round Count: 813
Red Player wins: 126 | Yellow Player Wins: 688 | Round Count: 814
Red Player wins: 126 | Yellow Player Wins: 689 | Round Count: 815
Red Player wins: 127 | Yellow Player Wins: 689 | Round Count: 816
Red Player wins: 127 | Yellow Player Wins: 690 | Round Count: 817
Red Player wins: 127 | Yellow Player Wins: 691 | Round Count: 818
Red Player wins: 128 | Yellow Player Wins: 691 | Round Count: 819
Red Player wins: 129 | Yellow Player Wins: 691 | Round Count: 820
Red Player wins: 129 | Yellow Player Wins: 692 | Round Count: 821
Red Player wins: 130 | Yellow Player Wins: 692 | Round Count: 822
Red Player wins: 131 | Yellow Player Wins: 692 | Round Count: 823
Red Player wins: 131 | Yellow Player Wins: 693 | Round Count: 824
Red Player wins: 131 | Yellow Player Wins: 694 | Round Count: 825
Red Player wins: 131 | Yellow Player Wins: 695 | Round Count: 826
Red Player wins: 131 | Yellow Player Wins: 696 | Round Count: 827
Red Player wins: 131 | Yellow Player Wins: 697 | Round Count: 828
Red Player wins: 132 | Yellow Player Wins: 697 | Round Count: 829
Red Player wins: 133 | Yellow Player Wins: 697 | Round Count: 830
Red Player wins: 133 | Yellow Player Wins: 698 | Round Count: 831
Red Player wins: 133 | Yellow Player Wins: 699 | Round Count: 832
Red Player wins: 133 | Yellow Player Wins: 700 | Round Count: 833
Red Player wins: 133 | Yellow Player Wins: 701 | Round Count: 834
Red Player wins: 133 | Yellow Player Wins: 702 | Round Count: 835
Red Player wins: 133 | Yellow Player Wins: 703 | Round Count: 836
Red Player wins: 133 | Yellow Player Wins: 704 | Round Count: 837
Red Player wins: 133 | Yellow Player Wins: 705 | Round Count: 838
Red Player wins: 133 | Yellow Player Wins: 706 | Round Count: 839
Red Player wins: 133 | Yellow Player Wins: 707 | Round Count: 840
Red Player wins: 133 | Yellow Player Wins: 708 | Round Count: 841
Red Player wins: 133 | Yellow Player Wins: 709 | Round Count: 842
Red Player wins: 133 | Yellow Player Wins: 710 | Round Count: 843
Red Player wins: 134 | Yellow Player Wins: 710 | Round Count: 844
Red Player wins: 134 | Yellow Player Wins: 711 | Round Count: 845
Red Player wins: 134 | Yellow Player Wins: 712 | Round Count: 846
Red Player wins: 134 | Yellow Player Wins: 713 | Round Count: 847
Red Player wins: 134 | Yellow Player Wins: 714 | Round Count: 848
Red Player wins: 134 | Yellow Player Wins: 715 | Round Count: 849
Red Player wins: 134 | Yellow Player Wins: 716 | Round Count: 850
Red Player wins: 134 | Yellow Player Wins: 717 | Round Count: 851
Red Player wins: 134 | Yellow Player Wins: 718 | Round Count: 852
Red Player wins: 135 | Yellow Player Wins: 718 | Round Count: 853
Red Player wins: 135 | Yellow Player Wins: 719 | Round Count: 854
Red Player wins: 135 | Yellow Player Wins: 720 | Round Count: 855
Red Player wins: 135 | Yellow Player Wins: 721 | Round Count: 856
Red Player wins: 135 | Yellow Player Wins: 722 | Round Count: 857
Red Player wins: 135 | Yellow Player Wins: 723 | Round Count: 858
Red Player wins: 135 | Yellow Player Wins: 724 | Round Count: 859
Red Player wins: 135 | Yellow Player Wins: 725 | Round Count: 860
Red Player wins: 136 | Yellow Player Wins: 725 | Round Count: 861
Red Player wins: 136 | Yellow Player Wins: 726 | Round Count: 862
Red Player wins: 136 | Yellow Player Wins: 727 | Round Count: 863
Red Player wins: 136 | Yellow Player Wins: 728 | Round Count: 864
Red Player wins: 136 | Yellow Player Wins: 729 | Round Count: 865
Red Player wins: 136 | Yellow Player Wins: 730 | Round Count: 866
Red Player wins: 136 | Yellow Player Wins: 731 | Round Count: 867
Red Player wins: 136 | Yellow Player Wins: 732 | Round Count: 868
Red Player wins: 137 | Yellow Player Wins: 732 | Round Count: 869
Red Player wins: 137 | Yellow Player Wins: 733 | Round Count: 870
Red Player wins: 137 | Yellow Player Wins: 734 | Round Count: 871
Red Player wins: 137 | Yellow Player Wins: 735 | Round Count: 872
Red Player wins: 137 | Yellow Player Wins: 736 | Round Count: 873
Red Player wins: 137 | Yellow Player Wins: 737 | Round Count: 874
Red Player wins: 137 | Yellow Player Wins: 738 | Round Count: 875
Red Player wins: 137 | Yellow Player Wins: 739 | Round Count: 876
Red Player wins: 137 | Yellow Player Wins: 740 | Round Count: 877
Red Player wins: 137 | Yellow Player Wins: 741 | Round Count: 878
Red Player wins: 137 | Yellow Player Wins: 742 | Round Count: 879
Red Player wins: 138 | Yellow Player Wins: 742 | Round Count: 880
Red Player wins: 139 | Yellow Player Wins: 742 | Round Count: 881
Red Player wins: 139 | Yellow Player Wins: 743 | Round Count: 882
Red Player wins: 140 | Yellow Player Wins: 743 | Round Count: 883
Red Player wins: 140 | Yellow Player Wins: 744 | Round Count: 884
Red Player wins: 140 | Yellow Player Wins: 745 | Round Count: 885
Red Player wins: 140 | Yellow Player Wins: 746 | Round Count: 886
Red Player wins: 140 | Yellow Player Wins: 747 | Round Count: 887
Red Player wins: 140 | Yellow Player Wins: 748 | Round Count: 888
Red Player wins: 140 | Yellow Player Wins: 749 | Round Count: 889
Red Player wins: 140 | Yellow Player Wins: 750 | Round Count: 890
Red Player wins: 140 | Yellow Player Wins: 751 | Round Count: 891
Red Player wins: 141 | Yellow Player Wins: 751 | Round Count: 892
Red Player wins: 142 | Yellow Player Wins: 751 | Round Count: 893
Red Player wins: 142 | Yellow Player Wins: 752 | Round Count: 894
Red Player wins: 143 | Yellow Player Wins: 752 | Round Count: 895
Red Player wins: 143 | Yellow Player Wins: 753 | Round Count: 896
Red Player wins: 143 | Yellow Player Wins: 754 | Round Count: 897
Red Player wins: 143 | Yellow Player Wins: 755 | Round Count: 898
Red Player wins: 143 | Yellow Player Wins: 756 | Round Count: 899
Red Player wins: 144 | Yellow Player Wins: 756 | Round Count: 900
Red Player wins: 144 | Yellow Player Wins: 757 | Round Count: 901
Red Player wins: 144 | Yellow Player Wins: 758 | Round Count: 902
Red Player wins: 144 | Yellow Player Wins: 759 | Round Count: 903
Red Player wins: 144 | Yellow Player Wins: 760 | Round Count: 904
Red Player wins: 144 | Yellow Player Wins: 761 | Round Count: 905
Red Player wins: 144 | Yellow Player Wins: 762 | Round Count: 906
Red Player wins: 144 | Yellow Player Wins: 763 | Round Count: 907
Red Player wins: 144 | Yellow Player Wins: 764 | Round Count: 908
Red Player wins: 144 | Yellow Player Wins: 765 | Round Count: 909
Red Player wins: 144 | Yellow Player Wins: 766 | Round Count: 910
Red Player wins: 145 | Yellow Player Wins: 766 | Round Count: 911
Red Player wins: 145 | Yellow Player Wins: 767 | Round Count: 912
Red Player wins: 145 | Yellow Player Wins: 768 | Round Count: 913
Red Player wins: 145 | Yellow Player Wins: 769 | Round Count: 914
Red Player wins: 146 | Yellow Player Wins: 769 | Round Count: 915
Red Player wins: 147 | Yellow Player Wins: 769 | Round Count: 916
Red Player wins: 148 | Yellow Player Wins: 769 | Round Count: 917
Red Player wins: 149 | Yellow Player Wins: 769 | Round Count: 918
Red Player wins: 149 | Yellow Player Wins: 770 | Round Count: 919
Red Player wins: 149 | Yellow Player Wins: 771 | Round Count: 920
Red Player wins: 149 | Yellow Player Wins: 772 | Round Count: 921
Red Player wins: 149 | Yellow Player Wins: 773 | Round Count: 922
Red Player wins: 149 | Yellow Player Wins: 774 | Round Count: 923
Red Player wins: 150 | Yellow Player Wins: 774 | Round Count: 924
Red Player wins: 150 | Yellow Player Wins: 775 | Round Count: 925
Red Player wins: 150 | Yellow Player Wins: 776 | Round Count: 926
Red Player wins: 151 | Yellow Player Wins: 776 | Round Count: 927
Red Player wins: 151 | Yellow Player Wins: 777 | Round Count: 928
Red Player wins: 151 | Yellow Player Wins: 778 | Round Count: 929
Red Player wins: 152 | Yellow Player Wins: 778 | Round Count: 930
Red Player wins: 152 | Yellow Player Wins: 779 | Round Count: 931
Red Player wins: 152 | Yellow Player Wins: 780 | Round Count: 932
Red Player wins: 152 | Yellow Player Wins: 781 | Round Count: 933
Red Player wins: 152 | Yellow Player Wins: 782 | Round Count: 934
Red Player wins: 153 | Yellow Player Wins: 782 | Round Count: 935
Red Player wins: 153 | Yellow Player Wins: 783 | Round Count: 936
Red Player wins: 153 | Yellow Player Wins: 784 | Round Count: 937
Red Player wins: 153 | Yellow Player Wins: 785 | Round Count: 938
Red Player wins: 153 | Yellow Player Wins: 786 | Round Count: 939
Red Player wins: 154 | Yellow Player Wins: 786 | Round Count: 940
Red Player wins: 154 | Yellow Player Wins: 787 | Round Count: 941
Red Player wins: 155 | Yellow Player Wins: 787 | Round Count: 942
Red Player wins: 156 | Yellow Player Wins: 787 | Round Count: 943
Red Player wins: 156 | Yellow Player Wins: 788 | Round Count: 944
Red Player wins: 157 | Yellow Player Wins: 788 | Round Count: 945
Red Player wins: 157 | Yellow Player Wins: 789 | Round Count: 946
Red Player wins: 157 | Yellow Player Wins: 790 | Round Count: 947
Red Player wins: 157 | Yellow Player Wins: 791 | Round Count: 948
Red Player wins: 158 | Yellow Player Wins: 791 | Round Count: 949
Red Player wins: 158 | Yellow Player Wins: 792 | Round Count: 950
Red Player wins: 159 | Yellow Player Wins: 792 | Round Count: 951
Red Player wins: 159 | Yellow Player Wins: 793 | Round Count: 952
Red Player wins: 159 | Yellow Player Wins: 794 | Round Count: 953
Red Player wins: 159 | Yellow Player Wins: 795 | Round Count: 954
Red Player wins: 159 | Yellow Player Wins: 796 | Round Count: 955
Red Player wins: 160 | Yellow Player Wins: 796 | Round Count: 956
Red Player wins: 160 | Yellow Player Wins: 797 | Round Count: 957
Red Player wins: 160 | Yellow Player Wins: 798 | Round Count: 958
Red Player wins: 161 | Yellow Player Wins: 798 | Round Count: 959
Red Player wins: 161 | Yellow Player Wins: 799 | Round Count: 960
Red Player wins: 161 | Yellow Player Wins: 800 | Round Count: 961
Red Player wins: 162 | Yellow Player Wins: 800 | Round Count: 962
Red Player wins: 162 | Yellow Player Wins: 801 | Round Count: 963
Red Player wins: 163 | Yellow Player Wins: 801 | Round Count: 964
Red Player wins: 163 | Yellow Player Wins: 802 | Round Count: 965
Red Player wins: 164 | Yellow Player Wins: 802 | Round Count: 966
Red Player wins: 164 | Yellow Player Wins: 803 | Round Count: 967
Red Player wins: 164 | Yellow Player Wins: 804 | Round Count: 968
Red Player wins: 164 | Yellow Player Wins: 805 | Round Count: 969
Red Player wins: 164 | Yellow Player Wins: 806 | Round Count: 970
Red Player wins: 165 | Yellow Player Wins: 806 | Round Count: 971
Red Player wins: 165 | Yellow Player Wins: 807 | Round Count: 972
Red Player wins: 166 | Yellow Player Wins: 807 | Round Count: 973
Red Player wins: 166 | Yellow Player Wins: 808 | Round Count: 974
Red Player wins: 166 | Yellow Player Wins: 809 | Round Count: 975
Red Player wins: 166 | Yellow Player Wins: 810 | Round Count: 976
Red Player wins: 166 | Yellow Player Wins: 811 | Round Count: 977
Red Player wins: 166 | Yellow Player Wins: 812 | Round Count: 978
Red Player wins: 166 | Yellow Player Wins: 813 | Round Count: 979
Red Player wins: 166 | Yellow Player Wins: 814 | Round Count: 980
Red Player wins: 166 | Yellow Player Wins: 815 | Round Count: 981
Red Player wins: 167 | Yellow Player Wins: 815 | Round Count: 982
Red Player wins: 167 | Yellow Player Wins: 816 | Round Count: 983
Red Player wins: 167 | Yellow Player Wins: 817 | Round Count: 984
Red Player wins: 167 | Yellow Player Wins: 818 | Round Count: 985
Red Player wins: 168 | Yellow Player Wins: 818 | Round Count: 986
Red Player wins: 168 | Yellow Player Wins: 819 | Round Count: 987
Red Player wins: 168 | Yellow Player Wins: 820 | Round Count: 988
Red Player wins: 168 | Yellow Player Wins: 821 | Round Count: 989
Red Player wins: 169 | Yellow Player Wins: 821 | Round Count: 990
Red Player wins: 169 | Yellow Player Wins: 822 | Round Count: 991
Red Player wins: 169 | Yellow Player Wins: 823 | Round Count: 992
Red Player wins: 169 | Yellow Player Wins: 824 | Round Count: 993
Red Player wins: 169 | Yellow Player Wins: 825 | Round Count: 994
Red Player wins: 169 | Yellow Player Wins: 826 | Round Count: 995
Red Player wins: 169 | Yellow Player Wins: 827 | Round Count: 996
Red Player wins: 170 | Yellow Player Wins: 827 | Round Count: 997
Red Player wins: 171 | Yellow Player Wins: 827 | Round Count: 998
Red Player wins: 171 | Yellow Player Wins: 828 | Round Count: 999
Red Player wins: 172 | Yellow Player Wins: 828 | Round Count: 1000
Red Player wins: 172 | Yellow Player Wins: 829 | Round Count: 1001
Red Player wins: 172 | Yellow Player Wins: 830 | Round Count: 1002
Red Player wins: 172 | Yellow Player Wins: 831 | Round Count: 1003
Red Player wins: 172 | Yellow Player Wins: 832 | Round Count: 1004
Red Player wins: 172 | Yellow Player Wins: 833 | Round Count: 1005
Red Player wins: 172 | Yellow Player Wins: 834 | Round Count: 1006
Red Player wins: 172 | Yellow Player Wins: 835 | Round Count: 1007
Red Player wins: 173 | Yellow Player Wins: 835 | Round Count: 1008
Red Player wins: 173 | Yellow Player Wins: 836 | Round Count: 1009
Red Player wins: 174 | Yellow Player Wins: 836 | Round Count: 1010
Red Player wins: 175 | Yellow Player Wins: 836 | Round Count: 1011
Red Player wins: 175 | Yellow Player Wins: 837 | Round Count: 1012
Red Player wins: 175 | Yellow Player Wins: 838 | Round Count: 1013
Red Player wins: 175 | Yellow Player Wins: 839 | Round Count: 1014
Red Player wins: 175 | Yellow Player Wins: 840 | Round Count: 1015
Red Player wins: 175 | Yellow Player Wins: 841 | Round Count: 1016
Red Player wins: 176 | Yellow Player Wins: 841 | Round Count: 1017
Red Player wins: 176 | Yellow Player Wins: 842 | Round Count: 1018
Red Player wins: 176 | Yellow Player Wins: 843 | Round Count: 1019
Red Player wins: 176 | Yellow Player Wins: 844 | Round Count: 1020
Red Player wins: 176 | Yellow Player Wins: 845 | Round Count: 1021
Red Player wins: 176 | Yellow Player Wins: 846 | Round Count: 1022
Red Player wins: 176 | Yellow Player Wins: 847 | Round Count: 1023
Red Player wins: 176 | Yellow Player Wins: 848 | Round Count: 1024
Red Player wins: 176 | Yellow Player Wins: 849 | Round Count: 1025
Red Player wins: 176 | Yellow Player Wins: 850 | Round Count: 1026
Red Player wins: 176 | Yellow Player Wins: 851 | Round Count: 1027
Red Player wins: 176 | Yellow Player Wins: 852 | Round Count: 1028
Red Player wins: 176 | Yellow Player Wins: 853 | Round Count: 1029
Red Player wins: 176 | Yellow Player Wins: 854 | Round Count: 1030
Red Player wins: 176 | Yellow Player Wins: 855 | Round Count: 1031
Red Player wins: 176 | Yellow Player Wins: 856 | Round Count: 1032
Red Player wins: 176 | Yellow Player Wins: 857 | Round Count: 1033
Red Player wins: 176 | Yellow Player Wins: 858 | Round Count: 1034
Red Player wins: 176 | Yellow Player Wins: 859 | Round Count: 1035
Red Player wins: 176 | Yellow Player Wins: 860 | Round Count: 1036
Red Player wins: 176 | Yellow Player Wins: 861 | Round Count: 1037
Red Player wins: 176 | Yellow Player Wins: 862 | Round Count: 1038
Red Player wins: 176 | Yellow Player Wins: 863 | Round Count: 1039
Red Player wins: 176 | Yellow Player Wins: 864 | Round Count: 1040
Red Player wins: 176 | Yellow Player Wins: 865 | Round Count: 1041
Red Player wins: 176 | Yellow Player Wins: 866 | Round Count: 1042
Red Player wins: 176 | Yellow Player Wins: 867 | Round Count: 1043
Red Player wins: 176 | Yellow Player Wins: 868 | Round Count: 1044
Red Player wins: 176 | Yellow Player Wins: 869 | Round Count: 1045
Red Player wins: 176 | Yellow Player Wins: 870 | Round Count: 1046
Red Player wins: 176 | Yellow Player Wins: 871 | Round Count: 1047
Red Player wins: 176 | Yellow Player Wins: 872 | Round Count: 1048
Red Player wins: 176 | Yellow Player Wins: 873 | Round Count: 1049
Red Player wins: 176 | Yellow Player Wins: 874 | Round Count: 1050
Red Player wins: 176 | Yellow Player Wins: 875 | Round Count: 1051
Red Player wins: 176 | Yellow Player Wins: 876 | Round Count: 1052
Red Player wins: 176 | Yellow Player Wins: 877 | Round Count: 1053
Red Player wins: 176 | Yellow Player Wins: 878 | Round Count: 1054
Red Player wins: 177 | Yellow Player Wins: 878 | Round Count: 1055
Red Player wins: 177 | Yellow Player Wins: 879 | Round Count: 1056
Red Player wins: 177 | Yellow Player Wins: 880 | Round Count: 1057
Red Player wins: 177 | Yellow Player Wins: 881 | Round Count: 1058
Red Player wins: 177 | Yellow Player Wins: 882 | Round Count: 1059
Red Player wins: 177 | Yellow Player Wins: 883 | Round Count: 1060
Red Player wins: 177 | Yellow Player Wins: 884 | Round Count: 1061
Red Player wins: 177 | Yellow Player Wins: 885 | Round Count: 1062
Red Player wins: 178 | Yellow Player Wins: 885 | Round Count: 1063
Red Player wins: 178 | Yellow Player Wins: 886 | Round Count: 1064
Red Player wins: 178 | Yellow Player Wins: 887 | Round Count: 1065
Red Player wins: 178 | Yellow Player Wins: 888 | Round Count: 1066
Red Player wins: 178 | Yellow Player Wins: 889 | Round Count: 1067
Red Player wins: 178 | Yellow Player Wins: 890 | Round Count: 1068
Red Player wins: 178 | Yellow Player Wins: 891 | Round Count: 1069
Red Player wins: 178 | Yellow Player Wins: 892 | Round Count: 1070
Red Player wins: 178 | Yellow Player Wins: 893 | Round Count: 1071
Red Player wins: 178 | Yellow Player Wins: 894 | Round Count: 1072
Red Player wins: 178 | Yellow Player Wins: 895 | Round Count: 1073
Red Player wins: 178 | Yellow Player Wins: 896 | Round Count: 1074
Red Player wins: 178 | Yellow Player Wins: 897 | Round Count: 1075
Red Player wins: 178 | Yellow Player Wins: 898 | Round Count: 1076
Red Player wins: 178 | Yellow Player Wins: 899 | Round Count: 1077
Red Player wins: 178 | Yellow Player Wins: 900 | Round Count: 1078
Red Player wins: 178 | Yellow Player Wins: 901 | Round Count: 1079
Red Player wins: 178 | Yellow Player Wins: 902 | Round Count: 1080
Red Player wins: 178 | Yellow Player Wins: 903 | Round Count: 1081
Red Player wins: 179 | Yellow Player Wins: 903 | Round Count: 1082
Red Player wins: 179 | Yellow Player Wins: 904 | Round Count: 1083
Red Player wins: 179 | Yellow Player Wins: 905 | Round Count: 1084
Red Player wins: 179 | Yellow Player Wins: 906 | Round Count: 1085
Red Player wins: 179 | Yellow Player Wins: 907 | Round Count: 1086
Red Player wins: 179 | Yellow Player Wins: 908 | Round Count: 1087
Red Player wins: 179 | Yellow Player Wins: 909 | Round Count: 1088
Red Player wins: 179 | Yellow Player Wins: 910 | Round Count: 1089
Red Player wins: 179 | Yellow Player Wins: 911 | Round Count: 1090
Red Player wins: 179 | Yellow Player Wins: 912 | Round Count: 1091
Red Player wins: 179 | Yellow Player Wins: 913 | Round Count: 1092
Red Player wins: 179 | Yellow Player Wins: 914 | Round Count: 1093
Red Player wins: 179 | Yellow Player Wins: 915 | Round Count: 1094
Red Player wins: 179 | Yellow Player Wins: 916 | Round Count: 1095
Red Player wins: 180 | Yellow Player Wins: 916 | Round Count: 1096
Red Player wins: 180 | Yellow Player Wins: 917 | Round Count: 1097
Red Player wins: 180 | Yellow Player Wins: 918 | Round Count: 1098
Red Player wins: 181 | Yellow Player Wins: 918 | Round Count: 1099
Red Player wins: 181 | Yellow Player Wins: 919 | Round Count: 1100
Red Player wins: 181 | Yellow Player Wins: 920 | Round Count: 1101
Red Player wins: 182 | Yellow Player Wins: 920 | Round Count: 1102
Red Player wins: 182 | Yellow Player Wins: 921 | Round Count: 1103
Red Player wins: 182 | Yellow Player Wins: 922 | Round Count: 1104
Red Player wins: 183 | Yellow Player Wins: 922 | Round Count: 1105
Red Player wins: 183 | Yellow Player Wins: 923 | Round Count: 1106
Red Player wins: 184 | Yellow Player Wins: 923 | Round Count: 1107
Red Player wins: 184 | Yellow Player Wins: 924 | Round Count: 1108
Red Player wins: 184 | Yellow Player Wins: 925 | Round Count: 1109
Red Player wins: 184 | Yellow Player Wins: 926 | Round Count: 1110
Red Player wins: 184 | Yellow Player Wins: 927 | Round Count: 1111
Red Player wins: 184 | Yellow Player Wins: 928 | Round Count: 1112
Red Player wins: 184 | Yellow Player Wins: 929 | Round Count: 1113
Red Player wins: 184 | Yellow Player Wins: 930 | Round Count: 1114
Red Player wins: 184 | Yellow Player Wins: 931 | Round Count: 1115
Red Player wins: 184 | Yellow Player Wins: 932 | Round Count: 1116
Red Player wins: 185 | Yellow Player Wins: 932 | Round Count: 1117
Red Player wins: 185 | Yellow Player Wins: 933 | Round Count: 1118
Red Player wins: 185 | Yellow Player Wins: 934 | Round Count: 1119
Red Player wins: 185 | Yellow Player Wins: 935 | Round Count: 1120
Red Player wins: 185 | Yellow Player Wins: 936 | Round Count: 1121
Red Player wins: 185 | Yellow Player Wins: 937 | Round Count: 1122
Red Player wins: 185 | Yellow Player Wins: 938 | Round Count: 1123
Red Player wins: 185 | Yellow Player Wins: 939 | Round Count: 1124
Red Player wins: 185 | Yellow Player Wins: 940 | Round Count: 1125
Red Player wins: 185 | Yellow Player Wins: 941 | Round Count: 1126
Red Player wins: 186 | Yellow Player Wins: 941 | Round Count: 1127
Red Player wins: 186 | Yellow Player Wins: 942 | Round Count: 1128
Red Player wins: 186 | Yellow Player Wins: 943 | Round Count: 1129
Red Player wins: 186 | Yellow Player Wins: 944 | Round Count: 1130
Red Player wins: 186 | Yellow Player Wins: 945 | Round Count: 1131
Red Player wins: 186 | Yellow Player Wins: 946 | Round Count: 1132
Red Player wins: 186 | Yellow Player Wins: 947 | Round Count: 1133
Red Player wins: 186 | Yellow Player Wins: 948 | Round Count: 1134
Red Player wins: 186 | Yellow Player Wins: 949 | Round Count: 1135
Red Player wins: 186 | Yellow Player Wins: 950 | Round Count: 1136
Red Player wins: 186 | Yellow Player Wins: 951 | Round Count: 1137
Red Player wins: 186 | Yellow Player Wins: 952 | Round Count: 1138
Red Player wins: 186 | Yellow Player Wins: 953 | Round Count: 1139
Red Player wins: 186 | Yellow Player Wins: 954 | Round Count: 1140
Red Player wins: 187 | Yellow Player Wins: 954 | Round Count: 1141
Red Player wins: 188 | Yellow Player Wins: 954 | Round Count: 1142
Red Player wins: 188 | Yellow Player Wins: 955 | Round Count: 1143
Red Player wins: 188 | Yellow Player Wins: 956 | Round Count: 1144
Red Player wins: 188 | Yellow Player Wins: 957 | Round Count: 1145
Red Player wins: 188 | Yellow Player Wins: 958 | Round Count: 1146
Red Player wins: 188 | Yellow Player Wins: 959 | Round Count: 1147
Red Player wins: 188 | Yellow Player Wins: 960 | Round Count: 1148
Red Player wins: 189 | Yellow Player Wins: 960 | Round Count: 1149
Red Player wins: 189 | Yellow Player Wins: 961 | Round Count: 1150
Red Player wins: 189 | Yellow Player Wins: 962 | Round Count: 1151
Red Player wins: 189 | Yellow Player Wins: 963 | Round Count: 1152
Red Player wins: 189 | Yellow Player Wins: 964 | Round Count: 1153
Red Player wins: 189 | Yellow Player Wins: 965 | Round Count: 1154
Red Player wins: 190 | Yellow Player Wins: 965 | Round Count: 1155
